parent_id,source_file,status,message,reference_formula,source_formula,cleaned_formula,source_num_sites,dropped_species_count,dropped_occupancy_sum,grouping_method,split_site_pair_count,split_site_cluster_count,split_site_species,supercell_multiplier,supercell_matrix,occupancy_max_error,occupancy_mean_error,within_error_tolerance,source_composition_max_error,composition_max_error,composition_max_drift,within_composition_tolerance,missing_reference_elements,candidate_index,energy_rank,num_atoms,ordered_formula,ranker,relaxed,total_energy_ev,energy_per_atom_ev,output_file
gwu,OBELIX/cifs/gwu.cif,ok,,Li0.3 La0.7 Ti0.6 Al0.4 O3,Li0.292 La0.708 Ti0.60639361 Al0.39360639 O3,Li0.292 La0.708 Ti0.60639361 Al0.39360639 O3,5,0,0.0,spacegroup,0,0,,7,7x1x1,0.034965034965035,0.016500299700299703,True,0.001600000000000018,0.005714285714285713,0.004435564435564449,True,,4,,35,Li2 La5 Ti4 Al3 O21,none,False,,,OBELIX/ordered_cifs/gwu_ordered_04.cif
gxz,OBELIX/cifs/gxz.cif,ok,,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,32,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,,30,Li8 Zn2 P4 O16,none,False,,,OBELIX/ordered_cifs/gxz_ordered.cif
gxz,OBELIX/cifs/gxz.cif,ok,,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,32,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,1,,30,Li8 Zn2 P4 O16,none,False,,,OBELIX/ordered_cifs/gxz_ordered_01.cif
gxz,OBELIX/cifs/gxz.cif,ok,,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,32,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,2,,30,Li8 Zn2 P4 O16,none,False,,,OBELIX/ordered_cifs/gxz_ordered_02.cif
gxz,OBELIX/cifs/gxz.cif,ok,,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,32,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,3,,30,Li8 Zn2 P4 O16,none,False,,,OBELIX/ordered_cifs/gxz_ordered_03.cif
gxz,OBELIX/cifs/gxz.cif,ok,,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,32,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,4,,30,Li8 Zn2 P4 O16,none,False,,,OBELIX/ordered_cifs/gxz_ordered_04.cif
gz8,OBELIX/cifs/gz8.cif,ok,,Li40 La24 Ta16 O96,Li20.0376 La12 Ta8 O48,Li20.0376 La12 Ta8 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.010533333333333327,True,0.000330024278882568,0.0,0.0,True,,0,,88,Li20 La12 Ta8 O48,none,False,,,OBELIX/ordered_cifs/gz8_ordered.cif
gz8,OBELIX/cifs/gz8.cif,ok,,Li40 La24 Ta16 O96,Li20.0376 La12 Ta8 O48,Li20.0376 La12 Ta8 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.010533333333333327,True,0.000330024278882568,0.0,0.0,True,,1,,88,Li20 La12 Ta8 O48,none,False,,,OBELIX/ordered_cifs/gz8_ordered_01.cif
gz8,OBELIX/cifs/gz8.cif,ok,,Li40 La24 Ta16 O96,Li20.0376 La12 Ta8 O48,Li20.0376 La12 Ta8 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.010533333333333327,True,0.000330024278882568,0.0,0.0,True,,2,,88,Li20 La12 Ta8 O48,none,False,,,OBELIX/ordered_cifs/gz8_ordered_02.cif
gz8,OBELIX/cifs/gz8.cif,ok,,Li40 La24 Ta16 O96,Li20.0376 La12 Ta8 O48,Li20.0376 La12 Ta8 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.010533333333333327,True,0.000330024278882568,0.0,0.0,True,,3,,88,Li20 La12 Ta8 O48,none,False,,,OBELIX/ordered_cifs/gz8_ordered_03.cif
gz8,OBELIX/cifs/gz8.cif,ok,,Li40 La24 Ta16 O96,Li20.0376 La12 Ta8 O48,Li20.0376 La12 Ta8 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.010533333333333327,True,0.000330024278882568,0.0,0.0,True,,4,,88,Li20 La12 Ta8 O48,none,False,,,OBELIX/ordered_cifs/gz8_ordered_04.cif
h5i,OBELIX/cifs/h5i.cif,ok,,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,9,0,0.0,spacegroup,0,0,,8,2x4x1,0.025000000000000022,0.007142857142857145,True,0.0,0.002777777777777782,0.002777777777777782,True,,0,,72,Na3 Li1 La4 Nb16 O48,none,False,,,OBELIX/ordered_cifs/h5i_ordered.cif
h5i,OBELIX/cifs/h5i.cif,ok,,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,9,0,0.0,spacegroup,0,0,,8,2x4x1,0.025000000000000022,0.007142857142857145,True,0.0,0.002777777777777782,0.002777777777777782,True,,1,,72,Na3 Li1 La4 Nb16 O48,none,False,,,OBELIX/ordered_cifs/h5i_ordered_01.cif
h5i,OBELIX/cifs/h5i.cif,ok,,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,9,0,0.0,spacegroup,0,0,,8,2x4x1,0.025000000000000022,0.007142857142857145,True,0.0,0.002777777777777782,0.002777777777777782,True,,2,,72,Na3 Li1 La4 Nb16 O48,none,False,,,OBELIX/ordered_cifs/h5i_ordered_02.cif
h5i,OBELIX/cifs/h5i.cif,ok,,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,9,0,0.0,spacegroup,0,0,,8,2x4x1,0.025000000000000022,0.007142857142857145,True,0.0,0.002777777777777782,0.002777777777777782,True,,3,,72,Na3 Li1 La4 Nb16 O48,none,False,,,OBELIX/ordered_cifs/h5i_ordered_03.cif
h5i,OBELIX/cifs/h5i.cif,ok,,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,Na0.4 Li0.1 La0.5 Nb2 O6,9,0,0.0,spacegroup,0,0,,8,2x4x1,0.025000000000000022,0.007142857142857145,True,0.0,0.002777777777777782,0.002777777777777782,True,,4,,72,Na3 Li1 La4 Nb16 O48,none,False,,,OBELIX/ordered_cifs/h5i_ordered_04.cif
h6c,OBELIX/cifs/h6c.cif,copied_ordered,,Li6 V2 O8,Li6 V2 O8,Li6 V2 O8,16,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,16,Li6 V2 O8,none,False,,,OBELIX/ordered_cifs/h6c_ordered.cif
h7r,OBELIX/cifs/h7r.cif,ok,,Li6 Ti8.4 Sn3.6 P18 O72,Li2 Ti2.8 Sn1.2 P6 O24,Li2 Ti2.8 Sn1.2 P6 O24,36,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.016666666666666673,True,0.0,0.005555555555555557,0.005555555555555557,True,,0,,36,Li2 Ti3 Sn1 P6 O24,none,False,,,OBELIX/ordered_cifs/h7r_ordered.cif
h82,OBELIX/cifs/h82.cif,ok,,Li24 P4 S20 I3 Br1,Li5.994 P1 S4.99901598 I0.74999101 Br0.24999301,Li5.994 P1 S5.015 I0.741 Br0.243,25,2,0.015984015984015984,spacegroup+split_site_clusters,0,6,Li,4,1x2x2,0.01833333333333334,0.006666666666666674,True,0.00021313251514126774,0.0,0.0,True,,0,,52,Li24 P4 S20 I3 Br1,none,False,,,OBELIX/ordered_cifs/h82_ordered.cif
h82,OBELIX/cifs/h82.cif,ok,,Li24 P4 S20 I3 Br1,Li5.994 P1 S4.99901598 I0.74999101 Br0.24999301,Li5.994 P1 S5.015 I0.741 Br0.243,25,2,0.015984015984015984,spacegroup+split_site_clusters,0,6,Li,4,1x2x2,0.01833333333333334,0.006666666666666674,True,0.00021313251514126774,0.0,0.0,True,,1,,52,Li24 P4 S20 I3 Br1,none,False,,,OBELIX/ordered_cifs/h82_ordered_01.cif
h82,OBELIX/cifs/h82.cif,ok,,Li24 P4 S20 I3 Br1,Li5.994 P1 S4.99901598 I0.74999101 Br0.24999301,Li5.994 P1 S5.015 I0.741 Br0.243,25,2,0.015984015984015984,spacegroup+split_site_clusters,0,6,Li,4,1x2x2,0.01833333333333334,0.006666666666666674,True,0.00021313251514126774,0.0,0.0,True,,2,,52,Li24 P4 S20 I3 Br1,none,False,,,OBELIX/ordered_cifs/h82_ordered_02.cif
h82,OBELIX/cifs/h82.cif,ok,,Li24 P4 S20 I3 Br1,Li5.994 P1 S4.99901598 I0.74999101 Br0.24999301,Li5.994 P1 S5.015 I0.741 Br0.243,25,2,0.015984015984015984,spacegroup+split_site_clusters,0,6,Li,4,1x2x2,0.01833333333333334,0.006666666666666674,True,0.00021313251514126774,0.0,0.0,True,,3,,52,Li24 P4 S20 I3 Br1,none,False,,,OBELIX/ordered_cifs/h82_ordered_03.cif
h82,OBELIX/cifs/h82.cif,ok,,Li24 P4 S20 I3 Br1,Li5.994 P1 S4.99901598 I0.74999101 Br0.24999301,Li5.994 P1 S5.015 I0.741 Br0.243,25,2,0.015984015984015984,spacegroup+split_site_clusters,0,6,Li,4,1x2x2,0.01833333333333334,0.006666666666666674,True,0.00021313251514126774,0.0,0.0,True,,4,,52,Li24 P4 S20 I3 Br1,none,False,,,OBELIX/ordered_cifs/h82_ordered_04.cif
h89,OBELIX/cifs/h89.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li24.0 La8.0004 Ta8 O48,Ba3.9996 Li24.0 La8.0004 Ta8 O48,104,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.0025083333333333346,True,4.3478260869506125e-06,0.0,0.0,True,,0,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/h89_ordered.cif
h89,OBELIX/cifs/h89.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li24.0 La8.0004 Ta8 O48,Ba3.9996 Li24.0 La8.0004 Ta8 O48,104,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.0025083333333333346,True,4.3478260869506125e-06,0.0,0.0,True,,1,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/h89_ordered_01.cif
h89,OBELIX/cifs/h89.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li24.0 La8.0004 Ta8 O48,Ba3.9996 Li24.0 La8.0004 Ta8 O48,104,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.0025083333333333346,True,4.3478260869506125e-06,0.0,0.0,True,,2,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/h89_ordered_02.cif
h89,OBELIX/cifs/h89.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li24.0 La8.0004 Ta8 O48,Ba3.9996 Li24.0 La8.0004 Ta8 O48,104,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.0025083333333333346,True,4.3478260869506125e-06,0.0,0.0,True,,3,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/h89_ordered_03.cif
h89,OBELIX/cifs/h89.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li24.0 La8.0004 Ta8 O48,Ba3.9996 Li24.0 La8.0004 Ta8 O48,104,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.0025083333333333346,True,4.3478260869506125e-06,0.0,0.0,True,,4,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/h89_ordered_04.cif
hai,OBELIX/cifs/hai.cif,ok,,Li1.96 Ca1.9 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,40,0,0.0,spacegroup,0,0,,1,1x1x1,0.034999999999999976,0.009066666666666676,True,0.0001201441309066631,0.0030765382691345655,0.003045901515753374,True,,0,,40,Li2 Ca2 P6 Pb6 O24,none,False,,,OBELIX/ordered_cifs/hai_ordered.cif
hai,OBELIX/cifs/hai.cif,ok,,Li1.96 Ca1.9 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,40,0,0.0,spacegroup,0,0,,1,1x1x1,0.034999999999999976,0.009066666666666676,True,0.0001201441309066631,0.0030765382691345655,0.003045901515753374,True,,1,,40,Li2 Ca2 P6 Pb6 O24,none,False,,,OBELIX/ordered_cifs/hai_ordered_01.cif
hai,OBELIX/cifs/hai.cif,ok,,Li1.96 Ca1.9 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,40,0,0.0,spacegroup,0,0,,1,1x1x1,0.034999999999999976,0.009066666666666676,True,0.0001201441309066631,0.0030765382691345655,0.003045901515753374,True,,2,,40,Li2 Ca2 P6 Pb6 O24,none,False,,,OBELIX/ordered_cifs/hai_ordered_02.cif
hai,OBELIX/cifs/hai.cif,ok,,Li1.96 Ca1.9 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,40,0,0.0,spacegroup,0,0,,1,1x1x1,0.034999999999999976,0.009066666666666676,True,0.0001201441309066631,0.0030765382691345655,0.003045901515753374,True,,3,,40,Li2 Ca2 P6 Pb6 O24,none,False,,,OBELIX/ordered_cifs/hai_ordered_03.cif
hai,OBELIX/cifs/hai.cif,ok,,Li1.96 Ca1.9 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,Li1.956 Ca1.896 P6 Pb6.12 O24,40,0,0.0,spacegroup,0,0,,1,1x1x1,0.034999999999999976,0.009066666666666676,True,0.0001201441309066631,0.0030765382691345655,0.003045901515753374,True,,4,,40,Li2 Ca2 P6 Pb6 O24,none,False,,,OBELIX/ordered_cifs/hai_ordered_04.cif
hbz,OBELIX/cifs/hbz.cif,ok,,Li24 P4 Se0.8 S19.2 Br4,Li6.006 P1 Se0.2 S4.799 Br0.999,Li6.006 P1 Se0.2 S4.799 Br0.999,26,0,0.0,spacegroup+split_site_clusters,0,6,Li,9,1x3x3,0.030333333333333323,0.011222222222222219,True,0.00031942834157522304,0.0017094017094017103,0.001704669437674668,True,,0,,117,Li54 P9 Se2 S43 Br9,none,False,,,OBELIX/ordered_cifs/hbz_ordered.cif
hbz,OBELIX/cifs/hbz.cif,ok,,Li24 P4 Se0.8 S19.2 Br4,Li6.006 P1 Se0.2 S4.799 Br0.999,Li6.006 P1 Se0.2 S4.799 Br0.999,26,0,0.0,spacegroup+split_site_clusters,0,6,Li,9,1x3x3,0.030333333333333323,0.011222222222222219,True,0.00031942834157522304,0.0017094017094017103,0.001704669437674668,True,,1,,117,Li54 P9 Se2 S43 Br9,none,False,,,OBELIX/ordered_cifs/hbz_ordered_01.cif
hbz,OBELIX/cifs/hbz.cif,ok,,Li24 P4 Se0.8 S19.2 Br4,Li6.006 P1 Se0.2 S4.799 Br0.999,Li6.006 P1 Se0.2 S4.799 Br0.999,26,0,0.0,spacegroup+split_site_clusters,0,6,Li,9,1x3x3,0.030333333333333323,0.011222222222222219,True,0.00031942834157522304,0.0017094017094017103,0.001704669437674668,True,,2,,117,Li54 P9 Se2 S43 Br9,none,False,,,OBELIX/ordered_cifs/hbz_ordered_02.cif
hbz,OBELIX/cifs/hbz.cif,ok,,Li24 P4 Se0.8 S19.2 Br4,Li6.006 P1 Se0.2 S4.799 Br0.999,Li6.006 P1 Se0.2 S4.799 Br0.999,26,0,0.0,spacegroup+split_site_clusters,0,6,Li,9,1x3x3,0.030333333333333323,0.011222222222222219,True,0.00031942834157522304,0.0017094017094017103,0.001704669437674668,True,,3,,117,Li54 P9 Se2 S43 Br9,none,False,,,OBELIX/ordered_cifs/hbz_ordered_03.cif
hbz,OBELIX/cifs/hbz.cif,ok,,Li24 P4 Se0.8 S19.2 Br4,Li6.006 P1 Se0.2 S4.799 Br0.999,Li6.006 P1 Se0.2 S4.799 Br0.999,26,0,0.0,spacegroup+split_site_clusters,0,6,Li,9,1x3x3,0.030333333333333323,0.011222222222222219,True,0.00031942834157522304,0.0017094017094017103,0.001704669437674668,True,,4,,117,Li54 P9 Se2 S43 Br9,none,False,,,OBELIX/ordered_cifs/hbz_ordered_04.cif
hcm,OBELIX/cifs/hcm.cif,copied_ordered,,Li40 La24 Ta16 O96,Li20 La12 Ta8 O48,Li20 La12 Ta8 O48,88,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,88,Li20 La12 Ta8 O48,none,False,,,OBELIX/ordered_cifs/hcm_ordered.cif
hja,OBELIX/cifs/hja.cif,ok,,Li2 Ce1 Pr1 Mo4 O16,Li1 Ce0.5 Pr0.5 Mo2 O8,Li1 Ce0.5 Pr0.5 Mo2 O8,12,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,,24,Li2 Ce1 Pr1 Mo4 O16,none,False,,,OBELIX/ordered_cifs/hja_ordered.cif
hja,OBELIX/cifs/hja.cif,ok,,Li2 Ce1 Pr1 Mo4 O16,Li1 Ce0.5 Pr0.5 Mo2 O8,Li1 Ce0.5 Pr0.5 Mo2 O8,12,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,1,,24,Li2 Ce1 Pr1 Mo4 O16,none,False,,,OBELIX/ordered_cifs/hja_ordered_01.cif
hja,OBELIX/cifs/hja.cif,ok,,Li2 Ce1 Pr1 Mo4 O16,Li1 Ce0.5 Pr0.5 Mo2 O8,Li1 Ce0.5 Pr0.5 Mo2 O8,12,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,2,,24,Li2 Ce1 Pr1 Mo4 O16,none,False,,,OBELIX/ordered_cifs/hja_ordered_02.cif
hta,OBELIX/cifs/hta.cif,approximation_warning,Reference elements absent from source CIF: Li,Li0.61 La1.13 Ti2 O6,La1.13 Ti2 O6,La1.13 Ti2 O6,10,0,0.0,spacegroup,0,0,,5,5x1x1,0.050000000000000044,0.01750000000000001,True,0.06262833675564682,0.06262833675564682,0.006666984142101998,True,Li,0,,46,La6 Ti10 O30,none,False,,,OBELIX/ordered_cifs/hta_ordered.cif
hta,OBELIX/cifs/hta.cif,approximation_warning,Reference elements absent from source CIF: Li,Li0.61 La1.13 Ti2 O6,La1.13 Ti2 O6,La1.13 Ti2 O6,10,0,0.0,spacegroup,0,0,,5,5x1x1,0.050000000000000044,0.01750000000000001,True,0.06262833675564682,0.06262833675564682,0.006666984142101998,True,Li,1,,46,La6 Ti10 O30,none,False,,,OBELIX/ordered_cifs/hta_ordered_01.cif
hta,OBELIX/cifs/hta.cif,approximation_warning,Reference elements absent from source CIF: Li,Li0.61 La1.13 Ti2 O6,La1.13 Ti2 O6,La1.13 Ti2 O6,10,0,0.0,spacegroup,0,0,,5,5x1x1,0.050000000000000044,0.01750000000000001,True,0.06262833675564682,0.06262833675564682,0.006666984142101998,True,Li,2,,46,La6 Ti10 O30,none,False,,,OBELIX/ordered_cifs/hta_ordered_02.cif
hta,OBELIX/cifs/hta.cif,approximation_warning,Reference elements absent from source CIF: Li,Li0.61 La1.13 Ti2 O6,La1.13 Ti2 O6,La1.13 Ti2 O6,10,0,0.0,spacegroup,0,0,,5,5x1x1,0.050000000000000044,0.01750000000000001,True,0.06262833675564682,0.06262833675564682,0.006666984142101998,True,Li,3,,46,La6 Ti10 O30,none,False,,,OBELIX/ordered_cifs/hta_ordered_03.cif
hta,OBELIX/cifs/hta.cif,approximation_warning,Reference elements absent from source CIF: Li,Li0.61 La1.13 Ti2 O6,La1.13 Ti2 O6,La1.13 Ti2 O6,10,0,0.0,spacegroup,0,0,,5,5x1x1,0.050000000000000044,0.01750000000000001,True,0.06262833675564682,0.06262833675564682,0.006666984142101998,True,Li,4,,46,La6 Ti10 O30,none,False,,,OBELIX/ordered_cifs/hta_ordered_04.cif
hud,OBELIX/cifs/hud.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li23.76 La8.0004 Ta8 O48,Ba3.9996 Li23.76 La8.0004 Ta8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.033333333333333326,0.009174999999999989,True,0.001933209506841782,0.0,0.0,True,,0,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/hud_ordered.cif
hud,OBELIX/cifs/hud.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li23.76 La8.0004 Ta8 O48,Ba3.9996 Li23.76 La8.0004 Ta8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.033333333333333326,0.009174999999999989,True,0.001933209506841782,0.0,0.0,True,,1,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/hud_ordered_01.cif
hud,OBELIX/cifs/hud.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li23.76 La8.0004 Ta8 O48,Ba3.9996 Li23.76 La8.0004 Ta8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.033333333333333326,0.009174999999999989,True,0.001933209506841782,0.0,0.0,True,,2,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/hud_ordered_02.cif
hud,OBELIX/cifs/hud.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li23.76 La8.0004 Ta8 O48,Ba3.9996 Li23.76 La8.0004 Ta8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.033333333333333326,0.009174999999999989,True,0.001933209506841782,0.0,0.0,True,,3,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/hud_ordered_03.cif
hud,OBELIX/cifs/hud.cif,ok,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li23.76 La8.0004 Ta8 O48,Ba3.9996 Li23.76 La8.0004 Ta8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.033333333333333326,0.009174999999999989,True,0.001933209506841782,0.0,0.0,True,,4,,92,Ba4 Li24 La8 Ta8 O48,none,False,,,OBELIX/ordered_cifs/hud_ordered_04.cif
hx7,OBELIX/cifs/hx7.cif,approximation_warning,Reference elements absent from source CIF: H,Li2 H1 Br1 O1,Li2.001 Br1 O1,Li2.001 Br1 O1,5,0,0.0,spacegroup,0,0,,1,1x1x1,0.00033333333333340764,0.00016666666666668994,True,0.2,0.2,6.248437890529757e-05,True,H,0,,4,Li2 Br1 O1,none,False,,,OBELIX/ordered_cifs/hx7_ordered.cif
i12,OBELIX/cifs/i12.cif,ok,,Li8 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,0,,112,Li16 Ti24 Co8 O64,none,False,,,OBELIX/ordered_cifs/i12_ordered.cif
i12,OBELIX/cifs/i12.cif,ok,,Li8 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,1,,112,Li16 Ti24 Co8 O64,none,False,,,OBELIX/ordered_cifs/i12_ordered_01.cif
i12,OBELIX/cifs/i12.cif,ok,,Li8 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,2,,112,Li16 Ti24 Co8 O64,none,False,,,OBELIX/ordered_cifs/i12_ordered_02.cif
i12,OBELIX/cifs/i12.cif,ok,,Li8 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,3,,112,Li16 Ti24 Co8 O64,none,False,,,OBELIX/ordered_cifs/i12_ordered_03.cif
i12,OBELIX/cifs/i12.cif,ok,,Li8 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,Li8.0 Ti12 Co4 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,4,,112,Li16 Ti24 Co8 O64,none,False,,,OBELIX/ordered_cifs/i12_ordered_04.cif
i47,OBELIX/cifs/i47.cif,copied_ordered,,Li2 Zn2 P2 S8,Li1 Zn1 P1 S4,Li1 Zn1 P1 S4,7,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,7,Li1 Zn1 P1 S4,none,False,,,OBELIX/ordered_cifs/i47_ordered.cif
i4l,OBELIX/cifs/i4l.cif,ok,,Li16 Ge4 Se12 S4,Li16.0 Ge4 Se11.876 S4.124,Li16.0 Ge4 Se11.876 S4.124,48,0,0.0,spacegroup+split_site_pairs,12,0,Li,2,2x1x1,0.024499999999999994,0.0032812500000000003,True,0.0034444444444444583,0.0,0.0,True,,0,,72,Li32 Ge8 Se24 S8,none,False,,,OBELIX/ordered_cifs/i4l_ordered.cif
i4l,OBELIX/cifs/i4l.cif,ok,,Li16 Ge4 Se12 S4,Li16.0 Ge4 Se11.876 S4.124,Li16.0 Ge4 Se11.876 S4.124,48,0,0.0,spacegroup+split_site_pairs,12,0,Li,2,2x1x1,0.024499999999999994,0.0032812500000000003,True,0.0034444444444444583,0.0,0.0,True,,1,,72,Li32 Ge8 Se24 S8,none,False,,,OBELIX/ordered_cifs/i4l_ordered_01.cif
i4l,OBELIX/cifs/i4l.cif,ok,,Li16 Ge4 Se12 S4,Li16.0 Ge4 Se11.876 S4.124,Li16.0 Ge4 Se11.876 S4.124,48,0,0.0,spacegroup+split_site_pairs,12,0,Li,2,2x1x1,0.024499999999999994,0.0032812500000000003,True,0.0034444444444444583,0.0,0.0,True,,2,,72,Li32 Ge8 Se24 S8,none,False,,,OBELIX/ordered_cifs/i4l_ordered_02.cif
i4l,OBELIX/cifs/i4l.cif,ok,,Li16 Ge4 Se12 S4,Li16.0 Ge4 Se11.876 S4.124,Li16.0 Ge4 Se11.876 S4.124,48,0,0.0,spacegroup+split_site_pairs,12,0,Li,2,2x1x1,0.024499999999999994,0.0032812500000000003,True,0.0034444444444444583,0.0,0.0,True,,3,,72,Li32 Ge8 Se24 S8,none,False,,,OBELIX/ordered_cifs/i4l_ordered_03.cif
i4l,OBELIX/cifs/i4l.cif,ok,,Li16 Ge4 Se12 S4,Li16.0 Ge4 Se11.876 S4.124,Li16.0 Ge4 Se11.876 S4.124,48,0,0.0,spacegroup+split_site_pairs,12,0,Li,2,2x1x1,0.024499999999999994,0.0032812500000000003,True,0.0034444444444444583,0.0,0.0,True,,4,,72,Li32 Ge8 Se24 S8,none,False,,,OBELIX/ordered_cifs/i4l_ordered_04.cif
