parent_id,source_file,status,message,reference_formula,source_formula,cleaned_formula,source_num_sites,dropped_species_count,dropped_occupancy_sum,grouping_method,split_site_pair_count,split_site_cluster_count,split_site_species,supercell_multiplier,supercell_matrix,occupancy_max_error,occupancy_mean_error,within_error_tolerance,source_composition_max_error,composition_max_error,composition_max_drift,within_composition_tolerance,missing_reference_elements,candidate_index,energy_rank,num_atoms,ordered_formula,ranker,relaxed,total_energy_ev,energy_per_atom_ev,output_file
1ty,OBELIX/cifs/1ty.cif,ok,,Li16 Ge4 Se4 S12,Li16.0 Ge4 Se4.232 S11.768,Li16.0 Ge4 Se4.232 S11.768,48,0,0.0,spacegroup+split_site_pairs,12,0,Li,2,2x1x1,0.04800000000000004,0.004093749999999999,True,0.006444444444444475,0.013888888888888895,0.007444444444444531,True,,4,,72,Li32 Ge8 Se9 S23,none,False,,,OBELIX/ordered_cifs/1ty_ordered_04.cif
1xf,OBELIX/cifs/1xf.cif,ok,,Li9 Al3 Ge9 P18 O72,Li2.968 Al0.96 Ge3.04 P6 O24,Li2.968 Al0.96 Ge3.04 P6 O24,48,0,0.0,spacegroup,0,0,,3,1x3x1,0.016666666666666663,0.00595061728395062,True,0.0011522017581312022,0.0,0.0,True,,0,,111,Li9 Al3 Ge9 P18 O72,none,False,,,OBELIX/ordered_cifs/1xf_ordered.cif
1xf,OBELIX/cifs/1xf.cif,ok,,Li9 Al3 Ge9 P18 O72,Li2.968 Al0.96 Ge3.04 P6 O24,Li2.968 Al0.96 Ge3.04 P6 O24,48,0,0.0,spacegroup,0,0,,3,1x3x1,0.016666666666666663,0.00595061728395062,True,0.0011522017581312022,0.0,0.0,True,,1,,111,Li9 Al3 Ge9 P18 O72,none,False,,,OBELIX/ordered_cifs/1xf_ordered_01.cif
1xf,OBELIX/cifs/1xf.cif,ok,,Li9 Al3 Ge9 P18 O72,Li2.968 Al0.96 Ge3.04 P6 O24,Li2.968 Al0.96 Ge3.04 P6 O24,48,0,0.0,spacegroup,0,0,,3,1x3x1,0.016666666666666663,0.00595061728395062,True,0.0011522017581312022,0.0,0.0,True,,2,,111,Li9 Al3 Ge9 P18 O72,none,False,,,OBELIX/ordered_cifs/1xf_ordered_02.cif
1xf,OBELIX/cifs/1xf.cif,ok,,Li9 Al3 Ge9 P18 O72,Li2.968 Al0.96 Ge3.04 P6 O24,Li2.968 Al0.96 Ge3.04 P6 O24,48,0,0.0,spacegroup,0,0,,3,1x3x1,0.016666666666666663,0.00595061728395062,True,0.0011522017581312022,0.0,0.0,True,,3,,111,Li9 Al3 Ge9 P18 O72,none,False,,,OBELIX/ordered_cifs/1xf_ordered_03.cif
1xf,OBELIX/cifs/1xf.cif,ok,,Li9 Al3 Ge9 P18 O72,Li2.968 Al0.96 Ge3.04 P6 O24,Li2.968 Al0.96 Ge3.04 P6 O24,48,0,0.0,spacegroup,0,0,,3,1x3x1,0.016666666666666663,0.00595061728395062,True,0.0011522017581312022,0.0,0.0,True,,4,,111,Li9 Al3 Ge9 P18 O72,none,False,,,OBELIX/ordered_cifs/1xf_ordered_04.cif
1xt,OBELIX/cifs/1xt.cif,copied_ordered,,Li8 Sb8 O16,Li8 Sb8 O16,Li8 Sb8 O16,32,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,32,Li8 Sb8 O16,none,False,,,OBELIX/ordered_cifs/1xt_ordered.cif
20k,OBELIX/cifs/20k.cif,ok,,Sr8 Li48 La16 Nb16 O96,Sr3.996 Li23.976 La8.004 Nb8 O48,Sr3.996 Li23.976 La8.004 Nb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.002291666666666664,True,0.00019286694827752582,0.0,0.0,True,,0,,92,Sr4 Li24 La8 Nb8 O48,none,False,,,OBELIX/ordered_cifs/20k_ordered.cif
20k,OBELIX/cifs/20k.cif,ok,,Sr8 Li48 La16 Nb16 O96,Sr3.996 Li23.976 La8.004 Nb8 O48,Sr3.996 Li23.976 La8.004 Nb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.002291666666666664,True,0.00019286694827752582,0.0,0.0,True,,1,,92,Sr4 Li24 La8 Nb8 O48,none,False,,,OBELIX/ordered_cifs/20k_ordered_01.cif
20k,OBELIX/cifs/20k.cif,ok,,Sr8 Li48 La16 Nb16 O96,Sr3.996 Li23.976 La8.004 Nb8 O48,Sr3.996 Li23.976 La8.004 Nb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.002291666666666664,True,0.00019286694827752582,0.0,0.0,True,,2,,92,Sr4 Li24 La8 Nb8 O48,none,False,,,OBELIX/ordered_cifs/20k_ordered_02.cif
20k,OBELIX/cifs/20k.cif,ok,,Sr8 Li48 La16 Nb16 O96,Sr3.996 Li23.976 La8.004 Nb8 O48,Sr3.996 Li23.976 La8.004 Nb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.002291666666666664,True,0.00019286694827752582,0.0,0.0,True,,3,,92,Sr4 Li24 La8 Nb8 O48,none,False,,,OBELIX/ordered_cifs/20k_ordered_03.cif
20k,OBELIX/cifs/20k.cif,ok,,Sr8 Li48 La16 Nb16 O96,Sr3.996 Li23.976 La8.004 Nb8 O48,Sr3.996 Li23.976 La8.004 Nb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.006666666666666654,0.002291666666666664,True,0.00019286694827752582,0.0,0.0,True,,4,,92,Sr4 Li24 La8 Nb8 O48,none,False,,,OBELIX/ordered_cifs/20k_ordered_04.cif
240,OBELIX/cifs/240.cif,ok,,Li64 Ge8 P32,Li64.016 Ge8 P32,Li64.016 Ge8 P32,120,0,0.0,spacegroup,0,0,,2,1x2x1,0.030000000000000027,0.006282051282051287,True,5.916249571091825e-05,0.0,0.0,True,,0,,208,Li128 Ge16 P64,none,False,,,OBELIX/ordered_cifs/240_ordered.cif
240,OBELIX/cifs/240.cif,ok,,Li64 Ge8 P32,Li64.016 Ge8 P32,Li64.016 Ge8 P32,120,0,0.0,spacegroup,0,0,,2,1x2x1,0.030000000000000027,0.006282051282051287,True,5.916249571091825e-05,0.0,0.0,True,,1,,208,Li128 Ge16 P64,none,False,,,OBELIX/ordered_cifs/240_ordered_01.cif
240,OBELIX/cifs/240.cif,ok,,Li64 Ge8 P32,Li64.016 Ge8 P32,Li64.016 Ge8 P32,120,0,0.0,spacegroup,0,0,,2,1x2x1,0.030000000000000027,0.006282051282051287,True,5.916249571091825e-05,0.0,0.0,True,,2,,208,Li128 Ge16 P64,none,False,,,OBELIX/ordered_cifs/240_ordered_02.cif
240,OBELIX/cifs/240.cif,ok,,Li64 Ge8 P32,Li64.016 Ge8 P32,Li64.016 Ge8 P32,120,0,0.0,spacegroup,0,0,,2,1x2x1,0.030000000000000027,0.006282051282051287,True,5.916249571091825e-05,0.0,0.0,True,,3,,208,Li128 Ge16 P64,none,False,,,OBELIX/ordered_cifs/240_ordered_03.cif
240,OBELIX/cifs/240.cif,ok,,Li64 Ge8 P32,Li64.016 Ge8 P32,Li64.016 Ge8 P32,120,0,0.0,spacegroup,0,0,,2,1x2x1,0.030000000000000027,0.006282051282051287,True,5.916249571091825e-05,0.0,0.0,True,,4,,208,Li128 Ge16 P64,none,False,,,OBELIX/ordered_cifs/240_ordered_04.cif
24k,OBELIX/cifs/24k.cif,ok,,Li28 Ge12 P4 S48,Li3.4608 Ge1.5402 P0.499 S6,Li3.4608 Ge1.5402 P0.499 S6,19,0,0.0,spacegroup,0,0,,2,1x2x1,0.0032666666666666955,0.0010666666666666706,True,0.0034956521739130386,0.0,0.0,True,,0,,23,Li7 Ge3 P1 S12,none,False,,,OBELIX/ordered_cifs/24k_ordered.cif
24k,OBELIX/cifs/24k.cif,ok,,Li28 Ge12 P4 S48,Li3.4608 Ge1.5402 P0.499 S6,Li3.4608 Ge1.5402 P0.499 S6,19,0,0.0,spacegroup,0,0,,2,1x2x1,0.0032666666666666955,0.0010666666666666706,True,0.0034956521739130386,0.0,0.0,True,,1,,23,Li7 Ge3 P1 S12,none,False,,,OBELIX/ordered_cifs/24k_ordered_01.cif
24k,OBELIX/cifs/24k.cif,ok,,Li28 Ge12 P4 S48,Li3.4608 Ge1.5402 P0.499 S6,Li3.4608 Ge1.5402 P0.499 S6,19,0,0.0,spacegroup,0,0,,2,1x2x1,0.0032666666666666955,0.0010666666666666706,True,0.0034956521739130386,0.0,0.0,True,,2,,23,Li7 Ge3 P1 S12,none,False,,,OBELIX/ordered_cifs/24k_ordered_02.cif
24k,OBELIX/cifs/24k.cif,ok,,Li28 Ge12 P4 S48,Li3.4608 Ge1.5402 P0.499 S6,Li3.4608 Ge1.5402 P0.499 S6,19,0,0.0,spacegroup,0,0,,2,1x2x1,0.0032666666666666955,0.0010666666666666706,True,0.0034956521739130386,0.0,0.0,True,,3,,23,Li7 Ge3 P1 S12,none,False,,,OBELIX/ordered_cifs/24k_ordered_03.cif
24k,OBELIX/cifs/24k.cif,ok,,Li28 Ge12 P4 S48,Li3.4608 Ge1.5402 P0.499 S6,Li3.4608 Ge1.5402 P0.499 S6,19,0,0.0,spacegroup,0,0,,2,1x2x1,0.0032666666666666955,0.0010666666666666706,True,0.0034956521739130386,0.0,0.0,True,,4,,23,Li7 Ge3 P1 S12,none,False,,,OBELIX/ordered_cifs/24k_ordered_04.cif
2d1,OBELIX/cifs/2d1.cif,ok,,Li44 La24 Y2 Nb14 O96,Li22.01616 La12 Y1 Nb7 O48,Li22.01616 La12 Y1 Nb7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.009300666666666665,True,0.0001356398426436145,0.0,0.0,True,,0,,90,Li22 La12 Y1 Nb7 O48,none,False,,,OBELIX/ordered_cifs/2d1_ordered.cif
2d1,OBELIX/cifs/2d1.cif,ok,,Li44 La24 Y2 Nb14 O96,Li22.01616 La12 Y1 Nb7 O48,Li22.01616 La12 Y1 Nb7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.009300666666666665,True,0.0001356398426436145,0.0,0.0,True,,1,,90,Li22 La12 Y1 Nb7 O48,none,False,,,OBELIX/ordered_cifs/2d1_ordered_01.cif
2d1,OBELIX/cifs/2d1.cif,ok,,Li44 La24 Y2 Nb14 O96,Li22.01616 La12 Y1 Nb7 O48,Li22.01616 La12 Y1 Nb7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.009300666666666665,True,0.0001356398426436145,0.0,0.0,True,,2,,90,Li22 La12 Y1 Nb7 O48,none,False,,,OBELIX/ordered_cifs/2d1_ordered_02.cif
2d1,OBELIX/cifs/2d1.cif,ok,,Li44 La24 Y2 Nb14 O96,Li22.01616 La12 Y1 Nb7 O48,Li22.01616 La12 Y1 Nb7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.009300666666666665,True,0.0001356398426436145,0.0,0.0,True,,3,,90,Li22 La12 Y1 Nb7 O48,none,False,,,OBELIX/ordered_cifs/2d1_ordered_03.cif
2d1,OBELIX/cifs/2d1.cif,ok,,Li44 La24 Y2 Nb14 O96,Li22.01616 La12 Y1 Nb7 O48,Li22.01616 La12 Y1 Nb7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.031333333333333324,0.009300666666666665,True,0.0001356398426436145,0.0,0.0,True,,4,,90,Li22 La12 Y1 Nb7 O48,none,False,,,OBELIX/ordered_cifs/2d1_ordered_04.cif
2r7,OBELIX/cifs/2r7.cif,ok,,Li12 Cr4 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,2,2x1x1,0.008000000000000007,0.0017857142857142833,True,5.263157894744297e-05,0.0,0.0,True,,0,,152,Li24 Cr8 Mo24 O96,none,False,,,OBELIX/ordered_cifs/2r7_ordered.cif
2r7,OBELIX/cifs/2r7.cif,ok,,Li12 Cr4 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,2,2x1x1,0.008000000000000007,0.0017857142857142833,True,5.263157894744297e-05,0.0,0.0,True,,1,,152,Li24 Cr8 Mo24 O96,none,False,,,OBELIX/ordered_cifs/2r7_ordered_01.cif
2r7,OBELIX/cifs/2r7.cif,ok,,Li12 Cr4 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,2,2x1x1,0.008000000000000007,0.0017857142857142833,True,5.263157894744297e-05,0.0,0.0,True,,2,,152,Li24 Cr8 Mo24 O96,none,False,,,OBELIX/ordered_cifs/2r7_ordered_02.cif
2r7,OBELIX/cifs/2r7.cif,ok,,Li12 Cr4 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,2,2x1x1,0.008000000000000007,0.0017857142857142833,True,5.263157894744297e-05,0.0,0.0,True,,3,,152,Li24 Cr8 Mo24 O96,none,False,,,OBELIX/ordered_cifs/2r7_ordered_03.cif
2r7,OBELIX/cifs/2r7.cif,ok,,Li12 Cr4 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,Li12.004 Cr3.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,2,2x1x1,0.008000000000000007,0.0017857142857142833,True,5.263157894744297e-05,0.0,0.0,True,,4,,152,Li24 Cr8 Mo24 O96,none,False,,,OBELIX/ordered_cifs/2r7_ordered_04.cif
2t8,OBELIX/cifs/2t8.cif,ok,,Li2 V2 P2 O8 F2,Li2 V2 P2 O8 F2,Li2 V2 P2 O8 F2,18,0,0.0,spacegroup+split_site_pairs,2,0,Li,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,,16,Li2 V2 P2 O8 F2,none,False,,,OBELIX/ordered_cifs/2t8_ordered.cif
2uv,OBELIX/cifs/2uv.cif,copied_ordered,,Li16 Sn4 Se16,Li16 Sn4 Se16,Li16 Sn4 Se16,36,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,36,Li16 Sn4 Se16,none,False,,,OBELIX/ordered_cifs/2uv_ordered.cif
2wb,OBELIX/cifs/2wb.cif,ok,,Li52.8 La24 Zr12.8 Ta3.2 O96,Li26.4 La12 Zr6.4 Ta1.6 O48,Li26.4 La12 Zr6.4 Ta1.6 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.023125000000000007,True,1.1102230246251565e-16,0.004638715432649418,0.004638715432649404,True,,0,,95,Li27 La12 Zr6 Ta2 O48,none,False,,,OBELIX/ordered_cifs/2wb_ordered.cif
2wb,OBELIX/cifs/2wb.cif,ok,,Li52.8 La24 Zr12.8 Ta3.2 O96,Li26.4 La12 Zr6.4 Ta1.6 O48,Li26.4 La12 Zr6.4 Ta1.6 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.023125000000000007,True,1.1102230246251565e-16,0.004638715432649418,0.004638715432649404,True,,1,,95,Li27 La12 Zr6 Ta2 O48,none,False,,,OBELIX/ordered_cifs/2wb_ordered_01.cif
2wb,OBELIX/cifs/2wb.cif,ok,,Li52.8 La24 Zr12.8 Ta3.2 O96,Li26.4 La12 Zr6.4 Ta1.6 O48,Li26.4 La12 Zr6.4 Ta1.6 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.023125000000000007,True,1.1102230246251565e-16,0.004638715432649418,0.004638715432649404,True,,2,,95,Li27 La12 Zr6 Ta2 O48,none,False,,,OBELIX/ordered_cifs/2wb_ordered_02.cif
2wb,OBELIX/cifs/2wb.cif,ok,,Li52.8 La24 Zr12.8 Ta3.2 O96,Li26.4 La12 Zr6.4 Ta1.6 O48,Li26.4 La12 Zr6.4 Ta1.6 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.023125000000000007,True,1.1102230246251565e-16,0.004638715432649418,0.004638715432649404,True,,3,,95,Li27 La12 Zr6 Ta2 O48,none,False,,,OBELIX/ordered_cifs/2wb_ordered_03.cif
2wb,OBELIX/cifs/2wb.cif,ok,,Li52.8 La24 Zr12.8 Ta3.2 O96,Li26.4 La12 Zr6.4 Ta1.6 O48,Li26.4 La12 Zr6.4 Ta1.6 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.023125000000000007,True,1.1102230246251565e-16,0.004638715432649418,0.004638715432649404,True,,4,,95,Li27 La12 Zr6 Ta2 O48,none,False,,,OBELIX/ordered_cifs/2wb_ordered_04.cif
3nb,OBELIX/cifs/3nb.cif,ok,,Li2 Ce1 Sm1 Mo4 O16,Li1 Ce0.5 Sm0.5 Mo2 O8,Li1 Ce0.5 Sm0.5 Mo2 O8,12,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,,24,Li2 Ce1 Sm1 Mo4 O16,none,False,,,OBELIX/ordered_cifs/3nb_ordered.cif
3nb,OBELIX/cifs/3nb.cif,ok,,Li2 Ce1 Sm1 Mo4 O16,Li1 Ce0.5 Sm0.5 Mo2 O8,Li1 Ce0.5 Sm0.5 Mo2 O8,12,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,1,,24,Li2 Ce1 Sm1 Mo4 O16,none,False,,,OBELIX/ordered_cifs/3nb_ordered_01.cif
3nb,OBELIX/cifs/3nb.cif,ok,,Li2 Ce1 Sm1 Mo4 O16,Li1 Ce0.5 Sm0.5 Mo2 O8,Li1 Ce0.5 Sm0.5 Mo2 O8,12,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,2,,24,Li2 Ce1 Sm1 Mo4 O16,none,False,,,OBELIX/ordered_cifs/3nb_ordered_02.cif
3rh,OBELIX/cifs/3rh.cif,ok,,Li52 La24 Y6 Nb10 O96,Li26.00016 La12 Y3 Nb5 O48,Li26.00016 La12 Y3 Nb5 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.03833333333333333,0.010833999999999993,True,1.231324296413483e-06,0.0,0.0,True,,0,,94,Li26 La12 Y3 Nb5 O48,none,False,,,OBELIX/ordered_cifs/3rh_ordered.cif
3rh,OBELIX/cifs/3rh.cif,ok,,Li52 La24 Y6 Nb10 O96,Li26.00016 La12 Y3 Nb5 O48,Li26.00016 La12 Y3 Nb5 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.03833333333333333,0.010833999999999993,True,1.231324296413483e-06,0.0,0.0,True,,1,,94,Li26 La12 Y3 Nb5 O48,none,False,,,OBELIX/ordered_cifs/3rh_ordered_01.cif
3rh,OBELIX/cifs/3rh.cif,ok,,Li52 La24 Y6 Nb10 O96,Li26.00016 La12 Y3 Nb5 O48,Li26.00016 La12 Y3 Nb5 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.03833333333333333,0.010833999999999993,True,1.231324296413483e-06,0.0,0.0,True,,2,,94,Li26 La12 Y3 Nb5 O48,none,False,,,OBELIX/ordered_cifs/3rh_ordered_02.cif
3rh,OBELIX/cifs/3rh.cif,ok,,Li52 La24 Y6 Nb10 O96,Li26.00016 La12 Y3 Nb5 O48,Li26.00016 La12 Y3 Nb5 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.03833333333333333,0.010833999999999993,True,1.231324296413483e-06,0.0,0.0,True,,3,,94,Li26 La12 Y3 Nb5 O48,none,False,,,OBELIX/ordered_cifs/3rh_ordered_03.cif
3rh,OBELIX/cifs/3rh.cif,ok,,Li52 La24 Y6 Nb10 O96,Li26.00016 La12 Y3 Nb5 O48,Li26.00016 La12 Y3 Nb5 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.03833333333333333,0.010833999999999993,True,1.231324296413483e-06,0.0,0.0,True,,4,,94,Li26 La12 Y3 Nb5 O48,none,False,,,OBELIX/ordered_cifs/3rh_ordered_04.cif
3rx,OBELIX/cifs/3rx.cif,copied_ordered,,Li2 Nd2 Ti2 O8,Li2 Nd2 Ti2 O8,Li2 Nd2 Ti2 O8,14,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,14,Li2 Nd2 Ti2 O8,none,False,,,OBELIX/ordered_cifs/3rx_ordered.cif
3uq,OBELIX/cifs/3uq.cif,ok,,Li7.8 Al1.8 Ge10.2 P18 O72,Li2.468 Al0.476 Ge3.524 P6 O24,Li2.468 Al0.476 Ge3.524 P6 O24,48,0,0.0,spacegroup,0,0,,2,1x2x1,0.020000000000000018,0.005925925925925924,True,0.0037364893902042118,0.002994236095516134,0.0,True,,0,,73,Li5 Al1 Ge7 P12 O48,none,False,,,OBELIX/ordered_cifs/3uq_ordered.cif
3uq,OBELIX/cifs/3uq.cif,ok,,Li7.8 Al1.8 Ge10.2 P18 O72,Li2.468 Al0.476 Ge3.524 P6 O24,Li2.468 Al0.476 Ge3.524 P6 O24,48,0,0.0,spacegroup,0,0,,2,1x2x1,0.020000000000000018,0.005925925925925924,True,0.0037364893902042118,0.002994236095516134,0.0,True,,1,,73,Li5 Al1 Ge7 P12 O48,none,False,,,OBELIX/ordered_cifs/3uq_ordered_01.cif
3uq,OBELIX/cifs/3uq.cif,ok,,Li7.8 Al1.8 Ge10.2 P18 O72,Li2.468 Al0.476 Ge3.524 P6 O24,Li2.468 Al0.476 Ge3.524 P6 O24,48,0,0.0,spacegroup,0,0,,2,1x2x1,0.020000000000000018,0.005925925925925924,True,0.0037364893902042118,0.002994236095516134,0.0,True,,2,,73,Li5 Al1 Ge7 P12 O48,none,False,,,OBELIX/ordered_cifs/3uq_ordered_02.cif
3uq,OBELIX/cifs/3uq.cif,ok,,Li7.8 Al1.8 Ge10.2 P18 O72,Li2.468 Al0.476 Ge3.524 P6 O24,Li2.468 Al0.476 Ge3.524 P6 O24,48,0,0.0,spacegroup,0,0,,2,1x2x1,0.020000000000000018,0.005925925925925924,True,0.0037364893902042118,0.002994236095516134,0.0,True,,3,,73,Li5 Al1 Ge7 P12 O48,none,False,,,OBELIX/ordered_cifs/3uq_ordered_03.cif
3uq,OBELIX/cifs/3uq.cif,ok,,Li7.8 Al1.8 Ge10.2 P18 O72,Li2.468 Al0.476 Ge3.524 P6 O24,Li2.468 Al0.476 Ge3.524 P6 O24,48,0,0.0,spacegroup,0,0,,2,1x2x1,0.020000000000000018,0.005925925925925924,True,0.0037364893902042118,0.002994236095516134,0.0,True,,4,,73,Li5 Al1 Ge7 P12 O48,none,False,,,OBELIX/ordered_cifs/3uq_ordered_04.cif
3zo,OBELIX/cifs/3zo.cif,ok,,Li24.9 Si0.9 P3.1 S20 Br4,Li6.22506 Si0.225 P0.775 S5 Br1,Li6.22506 Si0.225 P0.775 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,5,5x1x1,0.03,0.021273703703703687,True,2.401352736880469e-06,0.009160971353787961,0.00915857000105108,True,,0,,65,Li30 Si1 P4 S25 Br5,none,False,,,OBELIX/ordered_cifs/3zo_ordered.cif
3zo,OBELIX/cifs/3zo.cif,ok,,Li24.9 Si0.9 P3.1 S20 Br4,Li6.22506 Si0.225 P0.775 S5 Br1,Li6.22506 Si0.225 P0.775 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,5,5x1x1,0.03,0.021273703703703687,True,2.401352736880469e-06,0.009160971353787961,0.00915857000105108,True,,1,,65,Li30 Si1 P4 S25 Br5,none,False,,,OBELIX/ordered_cifs/3zo_ordered_01.cif
3zo,OBELIX/cifs/3zo.cif,ok,,Li24.9 Si0.9 P3.1 S20 Br4,Li6.22506 Si0.225 P0.775 S5 Br1,Li6.22506 Si0.225 P0.775 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,5,5x1x1,0.03,0.021273703703703687,True,2.401352736880469e-06,0.009160971353787961,0.00915857000105108,True,,2,,65,Li30 Si1 P4 S25 Br5,none,False,,,OBELIX/ordered_cifs/3zo_ordered_02.cif
3zo,OBELIX/cifs/3zo.cif,ok,,Li24.9 Si0.9 P3.1 S20 Br4,Li6.22506 Si0.225 P0.775 S5 Br1,Li6.22506 Si0.225 P0.775 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,5,5x1x1,0.03,0.021273703703703687,True,2.401352736880469e-06,0.009160971353787961,0.00915857000105108,True,,3,,65,Li30 Si1 P4 S25 Br5,none,False,,,OBELIX/ordered_cifs/3zo_ordered_03.cif
3zo,OBELIX/cifs/3zo.cif,ok,,Li24.9 Si0.9 P3.1 S20 Br4,Li6.22506 Si0.225 P0.775 S5 Br1,Li6.22506 Si0.225 P0.775 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,5,5x1x1,0.03,0.021273703703703687,True,2.401352736880469e-06,0.009160971353787961,0.00915857000105108,True,,4,,65,Li30 Si1 P4 S25 Br5,none,False,,,OBELIX/ordered_cifs/3zo_ordered_04.cif
419,OBELIX/cifs/419.cif,ok,,Li42.4 La24 Sm1.2 Ta14.8 O96,Li21.264 La12 Sm0.6 Ta7.4 O48,Li21.264 La12 Sm0.6 Ta7.4 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.02053333333333336,True,0.0005465723882880635,0.0045094976570766365,0.004504674959532919,True,,0,,89,Li21 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/419_ordered.cif
419,OBELIX/cifs/419.cif,ok,,Li42.4 La24 Sm1.2 Ta14.8 O96,Li21.264 La12 Sm0.6 Ta7.4 O48,Li21.264 La12 Sm0.6 Ta7.4 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.02053333333333336,True,0.0005465723882880635,0.0045094976570766365,0.004504674959532919,True,,1,,89,Li21 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/419_ordered_01.cif
419,OBELIX/cifs/419.cif,ok,,Li42.4 La24 Sm1.2 Ta14.8 O96,Li21.264 La12 Sm0.6 Ta7.4 O48,Li21.264 La12 Sm0.6 Ta7.4 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.02053333333333336,True,0.0005465723882880635,0.0045094976570766365,0.004504674959532919,True,,2,,89,Li21 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/419_ordered_02.cif
419,OBELIX/cifs/419.cif,ok,,Li42.4 La24 Sm1.2 Ta14.8 O96,Li21.264 La12 Sm0.6 Ta7.4 O48,Li21.264 La12 Sm0.6 Ta7.4 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.02053333333333336,True,0.0005465723882880635,0.0045094976570766365,0.004504674959532919,True,,3,,89,Li21 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/419_ordered_03.cif
419,OBELIX/cifs/419.cif,ok,,Li42.4 La24 Sm1.2 Ta14.8 O96,Li21.264 La12 Sm0.6 Ta7.4 O48,Li21.264 La12 Sm0.6 Ta7.4 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.02053333333333336,True,0.0005465723882880635,0.0045094976570766365,0.004504674959532919,True,,4,,89,Li21 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/419_ordered_04.cif
472,OBELIX/cifs/472.cif,ok,,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,116,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,,116,Li28 Nd10 Si22 N38 O14 F4,none,False,,,OBELIX/ordered_cifs/472_ordered.cif
